ID_PE;COD_NI;ID_MAT;COD_EST;ID_SEX;COD_PRO;ED_EST;N1;N2
53;13;181;26461;1;17;30;8;10
53;12;180;26479;1;21;26;7;7
56;13;181;26472;1;17;31;6;7
53;12;179;26479;1;21;26;8;10
53;12;176;26479;1;21;26;7;7
54;13;184;26479;1;21;26;8;10
54;13;183;26479;1;21;26;7;7
54;13;185;26479;1;21;26;8;10
54;13;181;26479;1;21;26;7;10
54;13;182;26479;1;21;26;7;7
53;12;177;26479;1;21;26;8;10
53;13;185;26471;1;17;29;8;10
53;13;185;26439;1;17;27;7;9
53;13;185;26470;1;17;30;8;10
53;13;182;26470;1;17;30;8;10
53;13;183;26470;1;17;30;8;10
53;13;181;26470;1;17;30;8;10
53;13;182;26471;1;17;29;8;10
53;13;184;26471;1;17;29;7;10
56;13;183;26472;1;17;31;6;7
53;13;183;26471;1;17;29;7;8
56;13;185;26472;1;17;31;8;8
53;10;106;26472;1;17;30;8;10
55;12;179;26472;1;17;31;8;8
55;12;176;26472;1;17;31;7;7
55;12;178;26472;1;17;31;6;7
55;12;180;26472;1;17;31;6;7
55;12;177;26472;1;17;31;6;7
56;13;182;26472;1;17;31;7;7
53;13;181;26484;1;17;33;7;9
53;13;181;26471;1;17;29;8;10
54;11;169;26504;1;03;27;7;9
53;13;185;26484;1;17;33;8;10
56;13;183;26504;1;03;28;7;8
56;13;184;26504;1;03;28;8;9
53;10;102;26504;1;03;27;6;4
53;10;98;26504;1;03;27;7;8
53;10;106;26504;1;03;27;8;10
53;10;111;26504;1;03;27;6;8
56;13;182;26504;1;03;28;8;9
54;11;164;26504;1;03;27;7;8
55;12;176;26504;1;03;28;8;9
54;11;167;26504;1;03;27;7;9
54;11;165;26504;1;03;27;5;6
54;11;163;26504;1;03;27;5;9
54;11;166;26504;1;03;27;6;8
53;12;179;26506;1;17;31;7;10
53;12;176;26506;1;17;31;8;9
53;12;177;26506;1;17;31;8;8
53;12;180;26506;1;17;31;8;9
53;10;135;26504;1;03;27;6;7
54;13;183;26501;1;17;30;8;8
53;13;185;26461;1;17;30;8;10
53;13;182;26484;1;17;33;6;9
53;13;183;26484;1;17;33;7;8
53;12;180;26501;1;17;30;8;8
53;12;176;26501;1;17;30;8;8
53;12;179;26501;1;17;30;7;10
53;12;178;26501;1;17;30;8;9
56;13;181;26504;1;03;28;7;7
54;13;184;26501;1;17;30;8;9
53;13;184;26484;1;17;33;8;10
54;13;181;26501;1;17;30;8;9
54;13;182;26501;1;17;30;8;8
54;13;185;26501;1;17;30;7;10
56;13;185;26504;1;03;28;6;8
55;12;180;26504;1;03;28;7;8
55;12;179;26504;1;03;28;6;8
55;12;178;26504;1;03;28;7;7
55;12;177;26504;1;03;28;8;9
53;12;177;26501;1;17;30;8;9
59;11;163;26443;1;08;30;7;9
53;8;79;26441;1;17;29;6;7
57;9;33;26443;1;08;29;6;7
58;10;106;26443;1;08;29;5;7
58;10;102;26443;1;08;29;6;9
58;10;111;26443;1;08;29;5;7
58;10;135;26443;1;08;29;6;8
58;10;98;26443;1;08;29;5;8
53;13;184;26470;1;17;30;8;10
59;11;165;26443;1;08;30;6;10
57;10;135;26441;1;17;31;8;10
59;11;166;26443;1;08;30;8;10
59;11;169;26443;1;08;30;6;9
59;11;167;26443;1;08;30;7;9
54;8;79;26443;1;08;27;5;6
54;8;62;26443;1;08;27;4;7
54;8;71;26443;1;08;27;5;8
56;9;72;26443;1;08;28;4;7
59;11;164;26443;1;08;30;7;6
59;12;180;26441;1;17;32;8;8
58;11;165;26441;1;17;31;6;7
58;11;163;26441;1;17;31;5;8
58;11;169;26441;1;17;31;7;6
58;11;164;26441;1;17;31;7;8
54;8;71;26441;1;17;29;5;7
55;9;33;26441;1;17;30;6;6
55;9;72;26441;1;17;30;6;6
53;8;62;26441;1;17;29;4;6
59;12;177;26441;1;17;32;8;8
53;8;71;26441;1;17;29;4;6
59;12;179;26441;1;17;32;8;8
59;12;178;26441;1;17;32;8;8
56;9;72;26441;1;17;30;6;8
57;10;98;26441;1;17;31;7;8
57;10;102;26441;1;17;31;3;4
57;10;106;26441;1;17;31;7;5
57;10;111;26441;1;17;31;8;9
53;7;97;26443;1;08;27;5;7
59;12;176;26441;1;17;32;8;8
53;11;166;26458;1;05;25;7;10
56;9;33;26443;1;08;28;6;7
56;13;184;26458;1;05;26;8;8
55;12;176;26458;1;05;26;8;9
55;12;177;26458;1;05;26;8;8
55;12;179;26458;1;05;26;8;10
56;13;181;26458;1;05;26;8;8
56;13;183;26458;1;05;26;8;10
55;12;180;26458;1;05;26;8;10
55;12;178;26458;1;05;26;8;8
53;13;181;26457;1;15;30;7;10
53;11;165;26458;1;05;25;6;6
53;11;163;26458;1;05;25;7;10
53;11;164;26458;1;05;25;7;10
53;11;167;26458;1;05;25;6;9
53;11;169;26458;1;05;25;7;9
53;13;182;26461;1;17;30;8;10
53;13;184;26461;1;17;30;7;10
53;13;183;26461;1;17;30;7;8
56;13;182;26458;1;05;26;8;9
54;13;183;26449;1;17;35;8;10
56;13;182;26434;1;04;30;7;7
53;7;31;26443;1;08;27;7;7
53;7;51;26443;1;08;27;5;7
55;8;79;26443;1;08;28;7;8
53;12;179;26449;1;17;35;8;10
53;12;180;26449;1;17;35;8;10
53;12;177;26449;1;17;35;8;10
56;13;185;26458;1;05;26;8;10
53;12;178;26449;1;17;35;8;10
53;7;70;26443;1;08;27;5;6
54;13;184;26449;1;17;35;8;10
54;13;181;26449;1;17;35;8;10
54;13;185;26449;1;17;35;8;10
54;13;182;26449;1;17;35;8;10
53;13;185;26457;1;15;30;7;9
53;13;184;26457;1;15;30;8;10
53;13;182;26457;1;15;30;6;9
53;13;183;26457;1;15;30;6;9
53;12;176;26449;1;17;35;8;10
53;10;135;26387;1;06;30;7;10
55;10;111;26363;1;17;27;3;8
53;12;179;26369;1;18;29;8;10
53;12;178;26369;1;18;29;8;10
53;12;177;26369;1;18;29;8;10
54;11;164;26387;1;06;30;7;10
54;11;167;26387;1;06;30;7;8
54;11;169;26387;1;06;30;7;9
54;11;163;26387;1;06;30;7;9
54;11;166;26387;1;06;30;7;8
54;13;181;26389;1;17;28;7;10
53;10;102;26387;1;06;30;6;9
54;13;181;26364;1;17;27;8;10
53;10;111;26387;1;06;30;7;8
53;10;98;26387;1;06;30;5;6
53;10;106;26387;1;06;30;7;10
55;12;176;26387;1;06;31;8;9
56;13;185;26387;1;06;31;8;8
55;12;179;26387;1;06;31;8;8
56;13;184;26387;1;06;31;8;8
55;10;106;26363;1;17;27;8;6
55;10;102;26363;1;17;27;3;7
54;11;165;26387;1;06;30;6;7
54;13;181;26369;1;18;29;8;10
54;13;182;26389;1;17;28;8;10
53;12;178;26389;1;17;28;7;10
53;12;177;26389;1;17;28;8;10
54;13;184;26389;1;17;28;8;10
54;13;183;26389;1;17;28;7;7
53;12;176;26389;1;17;28;8;10
53;12;179;26389;1;17;28;8;10
54;13;185;26389;1;17;28;8;10
53;12;180;26389;1;17;28;7;7
54;13;183;26364;1;17;27;7;7
54;13;184;26369;1;18;29;8;10
54;13;182;26364;1;17;27;7;10
54;13;182;26369;1;18;29;8;10
54;13;183;26369;1;18;29;8;10
53;12;176;26369;1;18;29;8;10
53;12;180;26369;1;18;29;8;10
53;12;176;26364;1;17;27;7;10
53;12;179;26364;1;17;27;8;10
53;12;178;26364;1;17;27;8;10
53;12;177;26364;1;17;27;8;10
54;13;185;26364;1;17;27;8;10
55;10;135;26363;1;17;27;7;10
54;13;185;26369;1;18;29;8;10
58;13;182;26363;1;17;28;8;9
55;10;98;26363;1;17;27;5;6
54;11;164;26372;1;13;28;8;7
56;13;182;26387;1;06;31;8;9
56;13;181;26387;1;06;31;8;8
55;12;177;26387;1;06;31;8;8
56;13;183;26387;1;06;31;8;9
55;12;178;26387;1;06;31;8;8
57;12;177;26363;1;17;28;8;8
57;12;180;26363;1;17;28;8;9
54;11;169;26372;1;13;28;7;10
58;13;183;26363;1;17;28;8;9
54;11;166;26372;1;13;28;7;8
58;13;181;26363;1;17;28;8;8
58;13;185;26363;1;17;28;8;9
57;12;178;26363;1;17;28;8;8
56;11;164;26363;1;17;27;6;8
56;11;163;26363;1;17;27;6;7
55;12;180;26387;1;06;31;8;9
56;11;165;26363;1;17;27;6;7
56;11;167;26363;1;17;27;4;8
56;11;169;26363;1;17;27;7;9
56;11;166;26363;1;17;27;7;9
58;13;184;26363;1;17;28;8;8
56;13;185;26372;1;13;29;8;10
53;12;180;26364;1;17;27;7;7
53;9;33;26363;1;17;26;5;7
54;9;72;26363;1;17;26;4;7
57;12;179;26363;1;17;28;8;9
57;12;176;26363;1;17;28;8;9
55;12;179;26372;1;13;29;8;10
55;12;180;26372;1;13;29;8;8
55;12;176;26372;1;13;29;8;9
56;13;181;26372;1;13;29;8;8
54;11;167;26372;1;13;28;7;9
56;13;183;26372;1;13;29;8;8
53;9;72;26363;1;17;26;5;8
56;13;182;26372;1;13;29;8;9
55;12;178;26372;1;13;29;8;8
56;13;184;26372;1;13;29;8;8
53;10;135;26372;1;13;28;7;9
53;10;111;26372;1;13;28;6;8
53;10;106;26372;1;13;28;7;10
53;10;98;26372;1;13;28;5;7
53;10;102;26372;1;13;28;7;10
54;11;165;26372;1;13;28;4;5
54;11;163;26372;1;13;28;7;9
55;12;177;26372;1;13;29;8;8
53;10;111;26434;1;04;29;5;8
54;13;184;26364;1;17;27;8;10
53;13;185;26399;1;17;25;8;10
53;10;106;26353;1;16;28;7;9
54;11;166;26353;1;16;28;8;8
54;11;163;26353;1;16;28;6;9
54;11;165;26353;1;16;28;5;5
54;11;167;26353;1;16;28;7;8
53;10;111;26353;1;16;28;5;7
54;11;169;26353;1;16;28;7;9
54;11;164;26353;1;16;28;6;8
54;8;71;26559;1;15;22;6;8
54;10;111;26558;1;23;22;6;9
57;11;167;26559;1;15;24;7;8
57;11;169;26559;1;15;24;7;8
57;11;164;26559;1;15;24;6;9
57;11;165;26559;1;15;24;5;6
57;11;163;26559;1;15;24;7;10
57;11;166;26559;1;15;24;7;8
58;12;177;26559;1;15;24;8;8
58;12;180;26559;1;15;24;8;9
58;12;178;26559;1;15;24;8;9
58;13;184;26577;1;10;27;8;9
58;12;179;26559;1;15;24;8;10
54;10;98;26558;1;23;22;6;8
54;8;79;26559;1;15;22;4;6
54;8;62;26559;1;15;22;7;7
55;9;33;26559;1;15;23;5;9
55;9;72;26559;1;15;23;6;8
59;13;183;26559;1;15;25;8;9
59;13;184;26559;1;15;25;8;8
59;13;185;26559;1;15;25;8;10
59;13;182;26559;1;15;25;8;8
59;13;181;26559;1;15;25;8;9
56;10;102;26559;1;15;23;6;5
56;10;111;26559;1;15;23;7;8
58;12;176;26559;1;15;24;8;8
56;12;179;26558;1;23;23;8;8
54;10;106;26557;1;05;22;6;9
54;10;98;26557;1;05;22;7;9
54;10;135;26557;1;05;22;8;9
54;10;102;26557;1;05;22;7;8
54;10;111;26557;1;05;22;6;8
57;13;181;26558;1;23;24;8;8
57;13;185;26558;1;23;24;8;8
57;13;184;26558;1;23;24;8;10
57;13;182;26558;1;23;24;8;8
57;13;183;26558;1;23;24;8;8
56;12;176;26558;1;23;23;8;8
54;10;106;26558;1;23;22;7;9
56;12;178;26558;1;23;23;8;8
54;10;102;26558;1;23;22;7;8
56;12;180;26558;1;23;23;8;8
55;11;169;26558;1;23;23;7;9
55;11;167;26558;1;23;23;6;9
55;11;166;26558;1;23;23;8;9
55;11;165;26558;1;23;23;6;10
55;11;164;26558;1;23;23;7;9
55;11;163;26558;1;23;23;7;9
53;9;33;26558;1;23;22;6;8
53;9;72;26558;1;23;22;6;8
54;10;135;26558;1;23;22;8;10
56;10;106;26559;1;15;23;8;9
56;12;177;26558;1;23;23;8;10
57;13;181;26563;1;06;25;8;8
56;10;98;26559;1;15;23;7;9
55;9;33;26562;1;17;25;6;7
55;9;72;26562;1;17;25;7;8
53;8;79;26562;1;17;24;5;9
53;8;71;26562;1;17;24;6;8
53;8;62;26562;1;17;24;6;8
56;12;176;26563;1;06;24;8;8
56;12;177;26563;1;06;24;7;9
56;12;178;26563;1;06;24;8;8
56;12;179;26563;1;06;24;8;8
56;12;180;26563;1;06;24;8;8
57;11;169;26562;1;17;26;6;6
57;13;182;26563;1;06;25;8;8
56;10;102;26562;1;17;25;4;6
57;13;185;26563;1;06;25;8;8
57;13;184;26563;1;06;25;7;9
54;10;111;26563;1;06;23;7;9
54;10;135;26563;1;06;23;7;9
54;10;98;26563;1;06;23;7;10
54;10;102;26563;1;06;23;7;6
54;10;106;26563;1;06;23;7;9
55;11;165;26563;1;06;24;7;9
55;11;163;26563;1;06;24;7;10
55;11;167;26563;1;06;24;7;10
55;11;164;26563;1;06;24;8;9
57;13;183;26563;1;06;25;8;8
59;13;183;26562;1;17;27;8;8
55;11;165;26557;1;05;23;7;7
53;7;70;26559;1;15;22;7;8
53;7;97;26559;1;15;22;4;9
53;7;31;26559;1;15;22;5;7
53;7;51;26559;1;15;22;6;6
58;12;179;26562;1;17;26;8;10
58;12;176;26562;1;17;26;8;8
58;12;177;26562;1;17;26;8;8
58;12;178;26562;1;17;26;8;8
58;12;180;26562;1;17;26;8;8
54;9;72;26562;1;17;24;5;6
57;11;164;26562;1;17;26;7;8
59;13;185;26562;1;17;27;8;10
56;10;135;26559;1;15;23;8;10
59;13;182;26562;1;17;27;8;8
59;13;181;26562;1;17;27;8;8
59;13;184;26562;1;17;27;8;8
57;11;163;26562;1;17;26;6;9
56;10;106;26562;1;17;25;8;7
56;10;111;26562;1;17;25;6;7
56;10;135;26562;1;17;25;6;9
56;10;98;26562;1;17;25;5;7
57;11;167;26562;1;17;26;3;6
57;11;165;26562;1;17;26;6;7
57;11;166;26562;1;17;26;4;9
54;9;33;26562;1;17;24;5;8
54;10;98;26554;1;06;24;5;8
58;13;183;26555;1;17;26;8;8
56;12;177;26554;1;06;25;8;8
53;9;72;26554;1;06;24;5;8
53;9;33;26554;1;06;24;6;7
55;11;169;26554;1;06;25;7;8
55;11;163;26554;1;06;25;7;9
55;11;164;26554;1;06;25;7;9
55;11;166;26554;1;06;25;7;9
55;11;167;26554;1;06;25;6;9
55;11;165;26554;1;06;25;6;7
54;10;102;26554;1;06;24;6;7
56;12;179;26554;1;06;25;8;8
54;10;106;26554;1;06;24;6;10
56;12;176;26554;1;06;25;8;8
54;10;135;26554;1;06;24;7;7
56;11;169;26555;1;17;25;6;10
56;11;164;26555;1;17;25;7;9
56;11;166;26555;1;17;25;6;9
56;11;165;26555;1;17;25;6;7
56;11;167;26555;1;17;25;8;7
56;11;163;26555;1;17;25;7;8
57;12;178;26555;1;17;26;8;10
57;12;179;26555;1;17;26;8;10
58;13;182;26555;1;17;26;8;8
53;9;72;26557;1;05;22;6;8
54;10;111;26554;1;06;24;5;8
55;10;111;26553;1;04;24;6;8
57;12;178;26553;1;04;25;8;9
57;12;179;26553;1;04;25;8;8
57;12;180;26553;1;04;25;8;8
58;13;182;26553;1;04;25;8;8
58;13;185;26553;1;04;25;8;8
58;13;181;26553;1;04;25;8;9
57;12;177;26553;1;04;25;8;8
57;12;176;26553;1;04;25;8;8
58;13;184;26553;1;04;25;8;8
54;9;72;26553;1;04;23;4;6
54;9;33;26553;1;04;23;6;8
56;12;178;26554;1;06;25;8;8
55;10;135;26553;1;04;24;7;9
58;13;184;26555;1;17;26;8;8
55;10;98;26553;1;04;24;4;5
55;10;106;26553;1;04;24;7;7
53;8;71;26553;1;04;23;6;8
53;8;79;26553;1;04;23;5;8
53;8;62;26553;1;04;23;3;7
57;13;183;26554;1;06;26;7;9
57;13;182;26554;1;06;26;8;8
57;13;181;26554;1;06;26;8;8
57;13;185;26554;1;06;26;8;8
57;13;184;26554;1;06;26;8;8
56;12;180;26554;1;06;25;7;9
55;10;102;26553;1;04;24;5;8
56;12;176;26557;1;05;23;8;8
58;13;181;26555;1;17;26;8;10
57;12;176;26556;1;06;25;7;8
57;12;179;26556;1;06;25;8;8
54;9;72;26556;1;06;23;6;8
55;10;102;26556;1;06;24;6;8
55;10;135;26556;1;06;24;7;9
55;10;106;26556;1;06;24;7;6
55;10;98;26556;1;06;24;4;8
55;10;111;26556;1;06;24;6;9
56;12;177;26557;1;05;23;8;8
56;12;178;26557;1;05;23;8;8
57;12;180;26556;1;06;25;8;8
56;12;180;26557;1;05;23;7;9
57;12;178;26556;1;06;25;8;8
57;13;182;26557;1;05;24;8;8
57;13;181;26557;1;05;24;8;8
57;13;185;26557;1;05;24;8;8
57;13;184;26557;1;05;24;7;9
57;13;183;26557;1;05;24;7;9
55;11;169;26557;1;05;23;7;9
55;11;166;26557;1;05;23;8;10
55;11;164;26557;1;05;23;8;8
55;11;163;26557;1;05;23;7;8
55;11;167;26557;1;05;23;7;10
53;9;72;26563;1;06;23;6;8
56;12;179;26557;1;05;23;8;8
53;9;72;26556;1;06;23;6;6
58;13;185;26555;1;17;26;8;10
57;12;177;26555;1;17;26;8;8
57;12;180;26555;1;17;26;8;8
57;12;176;26555;1;17;26;8;8
54;9;72;26555;1;17;24;6;6
55;10;102;26555;1;17;25;7;6
55;10;135;26555;1;17;25;7;8
55;10;111;26555;1;17;25;6;8
55;10;106;26555;1;17;25;7;6
55;10;98;26555;1;17;25;5;7
53;9;33;26555;1;17;24;5;8
57;12;177;26556;1;06;25;8;9
53;9;33;26556;1;06;23;7;7
53;9;33;26557;1;05;22;7;7
56;11;169;26556;1;06;24;7;10
56;11;167;26556;1;06;24;7;9
56;11;166;26556;1;06;24;7;9
56;11;165;26556;1;06;24;6;8
56;11;164;26556;1;06;24;8;9
56;11;163;26556;1;06;24;8;8
58;13;185;26556;1;06;25;8;8
58;13;184;26556;1;06;25;8;9
58;13;181;26556;1;06;25;8;8
58;13;183;26556;1;06;25;8;8
58;13;182;26556;1;06;25;7;8
53;9;72;26555;1;17;24;6;7
55;11;164;26573;1;18;23;7;10
57;13;182;26575;1;06;25;8;8
57;13;184;26573;1;18;24;8;10
57;13;182;26573;1;18;24;8;8
57;13;183;26573;1;18;24;7;9
57;13;185;26573;1;18;24;8;8
56;12;178;26573;1;18;23;8;8
56;12;177;26573;1;18;23;8;10
56;12;179;26573;1;18;23;8;8
56;12;176;26573;1;18;23;8;8
56;12;180;26573;1;18;23;7;9
53;9;72;26573;1;18;22;8;9
53;7;97;26572;1;06;24;5;7
55;11;163;26573;1;18;23;7;9
53;7;70;26572;1;06;24;6;6
55;11;165;26573;1;18;23;7;9
55;11;167;26573;1;18;23;7;8
55;11;169;26573;1;18;23;7;8
55;11;166;26573;1;18;23;8;9
54;10;135;26573;1;18;22;8;9
54;10;111;26573;1;18;22;6;8
54;10;102;26573;1;18;22;5;8
54;10;98;26573;1;18;22;6;9
54;10;106;26573;1;18;22;7;9
53;9;72;26575;1;06;23;6;7
54;9;72;26569;1;05;24;3;6
53;9;33;26573;1;18;22;6;9
55;11;169;26563;1;06;24;8;9
55;10;98;26569;1;05;25;6;9
55;10;135;26569;1;05;25;7;9
55;10;102;26569;1;05;25;6;7
55;10;106;26569;1;05;25;6;8
55;10;111;26569;1;05;25;5;8
53;8;71;26569;1;05;24;6;8
53;8;62;26569;1;05;24;4;8
53;8;79;26569;1;05;24;5;5
57;13;181;26573;1;18;24;8;8
57;13;185;26575;1;06;25;8;8
54;8;62;26572;1;06;24;7;9
54;8;71;26572;1;06;24;6;7
54;8;79;26572;1;06;24;6;8
55;9;72;26572;1;06;25;4;6
55;9;33;26572;1;06;25;4;9
58;9;72;26572;1;06;26;5;7
58;9;33;26572;1;06;26;3;8
53;7;31;26572;1;06;24;5;7
53;7;51;26572;1;06;24;3;4
55;11;165;26576;1;17;33;6;7
53;9;33;26575;1;06;23;6;9
57;13;184;26576;1;17;34;7;10
54;10;102;26576;1;17;32;6;8
54;10;135;26576;1;17;32;6;9
54;10;106;26576;1;17;32;7;9
54;10;98;26576;1;17;32;5;7
54;10;111;26576;1;17;32;6;8
53;9;72;26576;1;17;32;5;8
53;9;33;26576;1;17;32;7;8
55;11;169;26576;1;17;33;7;7
55;11;164;26576;1;17;33;7;8
57;13;182;26576;1;17;34;8;9
55;11;166;26576;1;17;33;7;9
57;13;185;26576;1;17;34;8;8
55;11;167;26576;1;17;33;5;8
53;9;33;26577;1;10;25;6;8
56;11;165;26577;1;10;26;6;10
53;9;72;26577;1;10;25;6;8
56;11;167;26577;1;10;26;6;8
56;11;166;26577;1;10;26;8;10
56;11;164;26577;1;10;26;6;9
56;11;163;26577;1;10;26;7;9
56;11;169;26577;1;10;26;8;8
57;12;177;26577;1;10;27;8;9
58;13;182;26577;1;10;27;8;9
55;11;163;26576;1;17;33;6;9
55;11;165;26575;1;06;24;6;6
56;12;179;26575;1;06;24;8;8
56;12;180;26575;1;06;24;8;8
57;13;183;26575;1;06;25;8;8
57;13;181;26575;1;06;25;7;10
57;13;184;26575;1;06;25;8;8
56;12;177;26575;1;06;24;7;8
56;12;176;26575;1;06;24;8;8
56;12;178;26575;1;06;24;7;10
55;11;164;26575;1;06;24;7;7
55;11;169;26575;1;06;24;7;8
55;11;163;26575;1;06;24;7;8
57;13;183;26576;1;17;34;7;10
55;11;166;26575;1;06;24;6;8
57;12;177;26569;1;05;26;8;7
54;10;135;26575;1;06;23;7;10
54;10;111;26575;1;06;23;5;8
54;10;102;26575;1;06;23;6;7
54;10;98;26575;1;06;23;6;7
54;10;106;26575;1;06;23;7;9
56;12;176;26576;1;17;33;8;9
56;12;177;26576;1;17;33;7;10
56;12;178;26576;1;17;33;8;9
56;12;179;26576;1;17;33;8;8
56;12;180;26576;1;17;33;7;10
57;13;181;26576;1;17;34;8;9
55;11;167;26575;1;06;24;5;8
54;10;135;26566;1;10;23;7;8
57;13;184;26567;1;10;24;8;10
57;13;183;26566;1;10;25;8;8
57;13;182;26566;1;10;25;6;8
57;13;181;26566;1;10;25;8;8
57;13;184;26566;1;10;25;6;8
55;11;164;26566;1;10;24;7;8
55;11;165;26566;1;10;24;5;6
55;11;166;26566;1;10;24;8;8
55;11;167;26566;1;10;24;4;9
55;11;169;26566;1;10;24;7;9
55;11;163;26566;1;10;24;5;8
56;12;176;26566;1;10;24;8;8
53;9;72;26566;1;10;23;6;8
56;12;180;26566;1;10;24;8;8
54;10;106;26566;1;10;23;6;9
54;10;98;26566;1;10;23;6;9
54;10;102;26566;1;10;23;7;5
54;10;111;26566;1;10;23;6;9
57;13;183;26567;1;10;24;8;10
56;12;176;26567;1;10;23;8;9
56;12;177;26567;1;10;23;8;10
56;12;178;26567;1;10;23;8;8
56;12;179;26567;1;10;23;8;8
56;12;180;26567;1;10;23;8;10
54;9;33;26569;1;05;24;7;7
53;9;33;26566;1;10;23;6;8
55;9;72;26565;1;06;25;5;7
56;11;166;26553;1;04;24;7;9
53;9;33;26563;1;06;23;7;8
56;9;72;26565;1;06;25;7;8
54;9;33;26565;1;06;24;5;7
54;9;72;26565;1;06;24;5;4
59;11;166;26565;1;06;27;8;10
59;11;163;26565;1;06;27;7;9
59;11;167;26565;1;06;27;7;9
59;11;169;26565;1;06;27;6;9
59;11;165;26565;1;06;27;8;8
59;11;164;26565;1;06;27;7;8
57;13;185;26566;1;10;25;8;10
57;10;98;26565;1;06;26;3;6
57;13;182;26567;1;10;24;8;9
57;10;111;26565;1;06;26;5;8
55;9;33;26565;1;06;25;6;9
57;10;102;26565;1;06;26;6;7
58;10;106;26565;1;06;26;7;8
57;10;106;26565;1;06;26;7;3
53;8;62;26565;1;06;24;2;9
53;8;71;26565;1;06;24;6;8
53;8;79;26565;1;06;24;7;7
56;12;177;26566;1;10;24;6;8
56;12;178;26566;1;10;24;8;8
56;12;179;26566;1;10;24;8;10
57;10;135;26565;1;06;26;7;8
56;11;164;26569;1;05;25;6;8
57;13;185;26567;1;10;24;8;8
53;9;33;26568;1;10;23;6;8
56;11;163;26625;1;23;23;7;9
55;11;165;26568;1;10;24;7;6
55;11;163;26568;1;10;24;7;8
54;10;135;26568;1;10;23;7;9
54;10;111;26568;1;10;23;6;9
54;10;98;26568;1;10;23;5;8
54;10;102;26568;1;10;23;6;7
54;10;106;26568;1;10;23;7;9
56;11;166;26569;1;05;25;6;8
55;11;164;26568;1;10;24;8;9
56;11;163;26569;1;05;25;7;9
55;11;167;26568;1;10;24;8;9
56;11;167;26569;1;05;25;5;7
56;11;165;26569;1;05;25;4;8
58;13;182;26569;1;05;26;7;8
58;13;184;26569;1;05;26;8;7
58;13;185;26569;1;05;26;8;9
58;13;183;26569;1;05;26;8;8
58;13;181;26569;1;05;26;8;8
57;12;176;26569;1;05;26;7;8
57;12;178;26569;1;05;26;8;8
57;12;179;26569;1;05;26;8;9
57;12;180;26569;1;05;26;8;8
56;11;169;26569;1;05;25;7;9
53;9;33;26567;1;10;22;7;8
57;13;181;26567;1;10;24;8;8
54;10;102;26567;1;10;22;8;7
54;10;106;26567;1;10;22;7;9
54;10;111;26567;1;10;22;5;8
54;10;135;26567;1;10;22;8;9
54;10;98;26567;1;10;22;6;8
55;11;169;26567;1;10;23;8;8
55;11;163;26567;1;10;23;7;9
55;11;164;26567;1;10;23;7;10
55;11;165;26567;1;10;23;7;8
55;11;167;26567;1;10;23;7;8
54;13;185;26506;1;17;31;7;10
53;9;72;26567;1;10;22;6;7
55;11;166;26563;1;06;24;8;10
57;13;184;26568;1;10;25;7;8
57;13;182;26568;1;10;25;7;8
57;13;181;26568;1;10;25;8;8
57;13;185;26568;1;10;25;8;10
57;13;183;26568;1;10;25;8;8
56;12;176;26568;1;10;24;6;8
56;12;178;26568;1;10;24;8;8
56;12;179;26568;1;10;24;8;10
56;12;180;26568;1;10;24;8;8
56;12;177;26568;1;10;24;7;8
53;9;72;26568;1;10;23;6;7
55;11;166;26567;1;10;23;7;10
55;10;111;26531;1;07;26;6;8
53;7;97;26536;1;18;24;3;3
58;13;182;26531;1;07;27;8;8
57;12;178;26531;1;07;27;8;8
57;12;177;26531;1;07;27;8;8
57;12;176;26531;1;07;27;8;8
58;13;181;26531;1;07;27;8;8
58;13;183;26531;1;07;27;8;8
58;13;185;26531;1;07;27;8;10
58;13;184;26531;1;07;27;8;8
55;10;106;26531;1;07;26;7;8
55;10;102;26531;1;07;26;6;8
57;12;180;26531;1;07;27;8;8
55;10;135;26531;1;07;26;6;9
56;11;163;26531;1;07;26;6;8
54;9;72;26531;1;07;25;3;7
54;9;33;26531;1;07;25;6;8
53;8;62;26531;1;07;25;5;7
53;8;71;26531;1;07;25;6;7
53;8;79;26531;1;07;25;6;8
59;9;33;26536;1;18;27;7;6
59;9;72;26536;1;18;27;6;8
55;8;71;26536;1;18;25;5;6
54;7;97;26536;1;18;24;7;8
55;8;62;26536;1;18;25;5;8
56;11;167;26530;1;18;26;5;9
55;10;98;26531;1;07;26;7;9
54;9;72;26530;1;18;25;5;7
53;9;33;26540;1;13;23;7;7
53;8;79;26530;1;18;25;7;8
56;11;169;26530;1;18;26;8;10
58;13;184;26530;1;18;27;8;8
58;13;181;26530;1;18;27;8;9
58;13;182;26530;1;18;27;8;8
58;13;185;26530;1;18;27;8;9
58;13;183;26530;1;18;27;8;8
57;12;180;26530;1;18;27;8;8
57;12;179;26530;1;18;27;8;9
57;12;178;26530;1;18;27;8;9
57;12;179;26531;1;07;27;8;10
57;12;177;26530;1;18;27;8;8
53;7;70;26536;1;18;24;7;7
54;9;33;26530;1;18;25;6;7
55;10;102;26530;1;18;26;7;8
55;10;98;26530;1;18;26;4;7
55;10;106;26530;1;18;26;6;7
55;10;111;26530;1;18;26;6;9
55;10;135;26530;1;18;26;6;10
56;11;164;26531;1;07;26;7;8
56;11;169;26531;1;07;26;7;10
56;11;167;26531;1;07;26;6;8
56;11;165;26531;1;07;26;5;8
56;11;166;26531;1;07;26;7;10
57;12;176;26530;1;18;27;8;8
